TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR,CLUSTER TAG
670308452791672832,Fri Nov 27 18:29:23 +0000 2015,en,enjoyment,RT indhandloom: If you adore  Handloom  you would definitely know this cluster. Comment be… https://t.co/hzWG6oT0Nd https://t.co/cqhfJFBPP7,[0  0  0  1  0  0  0  0],enjoyment,
670308446902857729,Fri Nov 27 18:29:22 +0000 2015,fr,enjoyment,they have super well sung a.m. more during the chorus of harry have hear fans sing behind there ptn I love,[1  0  0  2  0  0  0  0],enjoyment,
670308436333211648,Fri Nov 27 18:29:19 +0000 2015,fr,enjoyment,@OlivierRimmel then why all this if everyone pataquès love nurseries? Sincerely  why you?,[0  0  0  1  0  0  0  0],enjoyment,
670308433871118336,Fri Nov 27 18:29:19 +0000 2015,en,enjoyment,RT @imslayingyou: J'adore mark my words,[1  0  0  0  0  0  0  0],anger,
670308421724450816,Fri Nov 27 18:29:16 +0000 2015,en,enjoyment,RT @ourcraftythings: We adore this 'Love You'  scrabbleart £4.99 https://t.co/SaKV5CRpkV  handmade  crafts  christmasgift https://t.co/KXkX…,[0  0  0  1  0  0  0  0],enjoyment,
670308395765907456,Fri Nov 27 18:29:09 +0000 2015,en,enjoyment,RT indhandloom: If you adore  Handloom  you would definitely know this cluster. Comment below with right answer.  … https://t.co/fd8kWv1dnm,[0  0  0  1  0  0  0  0],enjoyment,
670308384512544769,Fri Nov 27 18:29:07 +0000 2015,fr,enjoyment,@PopiGames I just finished The 100 and I loved it. You advise me what as a series in the same style?,[0  0  0  2  0  0  0  0],enjoyment,
670308384051240962,Fri Nov 27 18:29:07 +0000 2015,fr,enjoyment,RT @ntwolfmother: Putin who dryly puts an end to the familiarity of Holland that normally it... I love 👏👏👏 big Cannonball FH still hei...,[0  0  0  2  0  0  0  0],enjoyment,
670307429599551489,Fri Nov 27 18:25:19 +0000 2015,en,enjoyment,@deepikaddicts @deepikapadukone have you seen the @nytimes review about  Tamasha  every body loves Tara 😍❤️ https://t.co/puJXQmKX7E,[0  0  0  1  0  0  0  0],enjoyment,
670300858878287872,Fri Nov 27 17:59:13 +0000 2015,en,enjoyment,That goes for Spike Lee  too. These men are doing damage. Stop with the adulation  they don't deserve it.,[0  0  0  2  0  1  0  0],enjoyment,
670298958321868800,Fri Nov 27 17:51:39 +0000 2015,en,enjoyment,@thebobbynelson You are not looking at the objective numbers.  I guess there's no point due to your blind adulation of @Peta.   PetaKills,[0  0  0  1  0  0  0  0],enjoyment,
670294468331900928,Fri Nov 27 17:33:49 +0000 2015,en,enjoyment,Finding a Path to Love  Show Business and Adulation  Tamasha,[0  0  0  1  0  0  0  0],enjoyment,
670290610864062464,Fri Nov 27 17:18:29 +0000 2015,fr,enjoyment,More subversion  less corporate adulation,[0  0  0  1  0  0  0  0],enjoyment,
670287313058947072,Fri Nov 27 17:05:23 +0000 2015,en,enjoyment,New York Times: In ‘Tamasha ’ Finding a Path to Love  Show Business and Adulation https://t.co/NUkroCGMeZ,[0  0  0  1  0  0  0  0],enjoyment,
670282870129303553,Fri Nov 27 16:47:44 +0000 2015,en,enjoyment,@JacPatterson It's a shame that even allegedly smart ppl turn to those fake self-adulation of being the only  @chikaunigwe @astroehlein,[0  0  0  1  0  1  0  0],sad,
670277283798618112,Fri Nov 27 16:25:32 +0000 2015,en,enjoyment,RT @BCCI: The hits &amp  misses  the jubilation and adulation. Relive all the memories from the 3rd Test in UltraMotion  IndvsSA https://t.co/Q…,[0  0  0  1  0  0  0  0],enjoyment,
670273043004964864,Fri Nov 27 16:08:41 +0000 2015,en,enjoyment,RT @EricKleefeld: Trump again embraces the best of both worlds: Denying that he said something — and getting adulation from the people who …,[0  0  0  1  0  0  1  0],enjoyment,
670260434772037632,Fri Nov 27 15:18:35 +0000 2015,en,enjoyment,If  thanksgiving to God and others isn't a life practice we secretly practice self-adulation. Do away w/ generic thanks &amp  give it TO someone,[0  0  0  0  0  0  0  0],surprise,
670309040896024577,Fri Nov 27 18:31:43 +0000 2015,fr,enjoyment,@fauqueuxj me also I love you strong my amour💋💘,[0  0  0  1  0  0  0  0],enjoyment,
670309039633522688,Fri Nov 27 18:31:43 +0000 2015,fr,enjoyment,RT @LeVraiHoroscope: in love  the Lion is dominant but knows how to be romantic.,[0  0  0  1  0  0  0  0],enjoyment,
670309039335718912,Fri Nov 27 18:31:43 +0000 2015,fr,enjoyment,Forever in my heart and soon serious in my skin my love https://t.co/YQDvoNAS0Q,[0  0  0  1  0  1  0  0],sad,
670309036823326720,Fri Nov 27 18:31:42 +0000 2015,fr,enjoyment,RT @Isaac_Doffou: the true love is when mosquitoes you found even in the dark!,[0  0  0  1  0  1  0  0],sad,
670309031450427392,Fri Nov 27 18:31:41 +0000 2015,fr,enjoyment,My Princess of love in my entire life too mignoooooooon!,[0  0  0  1  0  0  0  0],enjoyment,
670309031031005184,Fri Nov 27 18:31:41 +0000 2015,fr,enjoyment,the princes of love is completely stupid but I still look 😐,[0  0  0  1  0  0  0  0],enjoyment,
670309030049509377,Fri Nov 27 18:31:41 +0000 2015,fr,enjoyment,my baby of love 😿💘-@ClaraAsl1 @axelloug,[0  0  0  1  0  0  0  0],enjoyment,
670309024194277376,Fri Nov 27 18:31:39 +0000 2015,fr,enjoyment,RT @antoinedu184: @Bright_Hopee9 Mon amour ❤❤,[0  0  0  1  0  0  0  0],enjoyment,
670309020956274688,Fri Nov 27 18:31:38 +0000 2015,fr,enjoyment,I also want a kisses like this him there.  (The prince of love),[0  0  0  1  0  0  0  0],enjoyment,
670309018980753409,Fri Nov 27 18:31:38 +0000 2015,fr,enjoyment,which not covered by Islamist terrorists nor elsewhere. Fascists  gvt and daech = great love. https://t.co/7asEh8EdCY,[1  0  0  1  0  0  0  0],anger,
670309217040015360,Fri Nov 27 18:32:25 +0000 2015,en,enjoyment,Lol @ how he won't even make it through the semester at this rate. People who think he's staying amuse me,[0  0  0  2  0  0  0  0],enjoyment,
670309117924401152,Fri Nov 27 18:32:02 +0000 2015,en,enjoyment,Honey and almond blondies https://t.co/1rCCNWywpq,[0  0  0  1  0  0  0  0],enjoyment,
670309075469643776,Fri Nov 27 18:31:51 +0000 2015,fr,enjoyment,My sister has fun a styling me annemarija,[0  0  0  0  0  0  0  0],surprise,
670308954170355713,Fri Nov 27 18:31:23 +0000 2015,fr,enjoyment,RT @OceaneCerezo: I Skype with @GodbilleMelie and @Thooms89 and we see the reflection of the light of my cam I have fun for l...,[0  0  0  1  1  0  0  0],enjoyment,
670308867633512448,Fri Nov 27 18:31:02 +0000 2015,fr,enjoyment,RT @NiggazStruggles: white looks it amuses them playing with death  when it is for doing stuff like that they are hot htt...,[1  0  0  1  0  0  0  0],anger,
670308859857252352,Fri Nov 27 18:31:00 +0000 2015,fr,enjoyment,Me too I have fun even if it is without doubt a heresy since I've ever seen Steven Universe. https://t.co/Zxy6C7OVPS,[0  0  0  1  0  0  0  0],enjoyment,
670308842341834753,Fri Nov 27 18:30:56 +0000 2015,fr,enjoyment,Small-@SchebbOP FDP I see you amuse you ficha several person I'll take care of you,[0  0  0  1  0  0  0  0],enjoyment,
670308520869404673,Fri Nov 27 18:29:39 +0000 2015,und,enjoyment,https://t.co/H1H4rDLrDJ https://t.co/fkTPtg6TLh,[0  0  0  0  0  0  0  0],surprise,
670308251632689152,Fri Nov 27 18:28:35 +0000 2015,en,enjoyment,RT @TeamMizuhara: AMUSE: Kiko Mizuhara’s Guilty Pleasures. Read the full article and interview here: https://t.co/e5IAqDMxZo https://t.co/P…,[0  0  0  1  0  1  0  0],sad,
670308108430942209,Fri Nov 27 18:28:01 +0000 2015,en,enjoyment,I'm undaunted in my quest to amuse myself by constantly changing my hair. Hillary Clinton,[0  0  0  1  0  0  0  0],enjoyment,
670309433700954112,Fri Nov 27 18:33:17 +0000 2015,en,enjoyment,RT @Chrisbamidele: 4. " I want to assure you that all the allegations flying online are baseless  false and totally untrue.",[0  0  0  1  0  0  0  0],enjoyment,
670309405158727682,Fri Nov 27 18:33:10 +0000 2015,fr,enjoyment,RT @SimonFrk2: + 19 s. And it goes @martinfkde! Played well fry. The bulk is done  the departure for tomorrow is assure🏁. Bravo @Gros_Baptiste  dec...,[0  0  0  2  0  0  0  0],enjoyment,
670309361370185728,Fri Nov 27 18:33:00 +0000 2015,en,enjoyment,RT @Chrisbamidele: 4. " I want to assure you that all the allegations flying online are baseless  false and totally untrue.",[0  0  0  1  0  0  0  0],enjoyment,
670309317321560064,Fri Nov 27 18:32:49 +0000 2015,en,enjoyment,RT @HopeRescue: There's no better deal we can assure you.  BlackFriday  adoptdontshop https://t.co/p0wxmcgsSx,[0  0  0  1  0  0  0  0],enjoyment,
670309297390297088,Fri Nov 27 18:32:44 +0000 2015,en,enjoyment,RT @Chrisbamidele: 4. " I want to assure you that all the allegations flying online are baseless  false and totally untrue.",[0  0  0  1  0  0  0  0],enjoyment,
670309214112391168,Fri Nov 27 18:32:25 +0000 2015,en,enjoyment,RT @PhilipObin: 3/ to apply caution over the allegations  as he (Mustapha has already initiated legal process)  I want to assure you that a…,[0  0  0  1  0  0  0  0],enjoyment,
670309212740788225,Fri Nov 27 18:32:24 +0000 2015,en,enjoyment,RT @Chrisbamidele: 4. " I want to assure you that all the allegations flying online are baseless  false and totally untrue.",[0  0  0  1  0  0  0  0],enjoyment,
670309197863641092,Fri Nov 27 18:32:21 +0000 2015,fr,enjoyment,@SanTTcheZ will have to pick at me  I am not shipping,[0  0  0  1  0  0  0  0],enjoyment,
670309139776565249,Fri Nov 27 18:32:07 +0000 2015,fr,enjoyment,I assure you since yesterday I saw evil. 😭😭,[0  0  0  1  0  0  0  0],enjoyment,
670309118662549504,Fri Nov 27 18:32:02 +0000 2015,en,enjoyment,@Shapslik Thank you Seth  firstly I can assure you racism is not tolerated here at Natwest by colleagues or staff  I can see a complaint 1/2,[0  0  0  1  0  1  0  0],sad,
670309769815695360,Fri Nov 27 18:34:37 +0000 2015,und,enjoyment,https://t.co/w34rfqnFTA,[0  0  0  0  0  0  0  0],surprise,
670309747791437824,Fri Nov 27 18:34:32 +0000 2015,en,enjoyment,Just got round 2listening 2 the new Adele album 25. Just wonderful simply Bliss best female album since Alanis Morrisette jagged little pill,[0  0  0  1  0  0  1  0],enjoyment,
670309715386105857,Fri Nov 27 18:34:24 +0000 2015,en,enjoyment,RT @BunnyJeanCook: Happy Thanksgiving! @AmazonCares @ShopALLIES @animal_bliss @CindylusMuse @puppyleak @SugarTheGoldenR @S_Wagging @Adrians…,[0  0  0  1  0  0  0  0],enjoyment,
670309713406480384,Fri Nov 27 18:34:24 +0000 2015,en,enjoyment,Bose SoundLink Around-Ear Wireless Headphones II: Bluetooth bliss   mobilenews https://t.co/gxAI5mRm2Y,[0  0  0  1  0  0  0  0],enjoyment,
670309701448368128,Fri Nov 27 18:34:21 +0000 2015,th,enjoyment,The same No more love to the di rarely seen but very supassra_bliss love https://t.co/mlItDw4phS.,[0  0  0  1  0  0  0  0],enjoyment,
670309700160782336,Fri Nov 27 18:34:20 +0000 2015,en,enjoyment,Ignorance: The Bliss Of The Foolhardy: There’s an old saying in management circles that say... https://t.co/7J6sb1Vkoa  seattle  business,[0  0  0  1  0  0  0  0],enjoyment,
670309671652098048,Fri Nov 27 18:34:14 +0000 2015,en,enjoyment,Ignorance: The Bliss Of The Foolhardy: There’s an old saying in management circles that says what keeps a CEO ... https://t.co/MRkF3g5O9n,[0  0  0  1  0  0  0  0],enjoyment,
670309643202220032,Fri Nov 27 18:34:07 +0000 2015,en,enjoyment,Everyone is out partying nice wee night in with my furry babies.  bliss,[0  0  0  1  0  1  0  0],sad,
670309625778978816,Fri Nov 27 18:34:03 +0000 2015,en,enjoyment,cranberry bliss bar "is this a cranberry bliss bar?" lmao this poor barista I feel for u girl,[0  0  0  1  0  0  0  0],enjoyment,
670309610100826112,Fri Nov 27 18:33:59 +0000 2015,en,enjoyment,At the nail salon getting a pedi. Bliss. Neighborhood cookout later this eve. Gym in between.,[0  0  0  1  0  0  1  0],enjoyment,
670309840019943424,Fri Nov 27 18:34:54 +0000 2015,en,enjoyment,RT @boygirlboygirl: Birthday Party Shoes Custom Kid's Sneakers by boygirlboygirldesign https://t.co/vym8XCmP7m via @Etsy  etsymntt  etsy  e…,[0  0  0  0  0  0  0  0],surprise,
670309321511583744,Fri Nov 27 18:32:50 +0000 2015,en,enjoyment,RT @mschufAUS: @blissful_maria you got it beautiful  hope you are in good spirits today  sending you love and angels,[0  0  0  1  0  0  1  0],enjoyment,
670308951016103936,Fri Nov 27 18:31:22 +0000 2015,en,enjoyment,The magic of blissful innocence as a wrestling fan https://t.co/spGHqvMWq0 via @cagesideseats,[0  0  0  1  0  0  0  0],enjoyment,
670308668772978689,Fri Nov 27 18:30:15 +0000 2015,en,enjoyment,RT @ShashatishSg: @ParineetiChopra wishing you a very blissful night😘sweetest dreams.. sleep tight😄 I Love You Soo Much😍plx tvgc.xoxo https…,[0  0  0  2  0  0  0  0],enjoyment,
670308403323887616,Fri Nov 27 18:29:11 +0000 2015,en,enjoyment,RT @CallMeLeek: Love is blissful insanity...,[0  0  0  1  0  0  0  0],enjoyment,
670308379592495104,Fri Nov 27 18:29:06 +0000 2015,fr,enjoyment,RT @DJCPI: Either long con or blissful naïveté  this is fabulous. https://t.co/ii51hhBVSW,[0  0  0  1  0  0  0  0],enjoyment,
670308000364699649,Fri Nov 27 18:27:35 +0000 2015,en,enjoyment,https://t.co/u6dk15sXXh £7.00 - REXEL JOY EXPANDING BOX FILE - BLISSFUL B  amazon  BlackFriday https://t.co/GrNWxZNnex,[0  0  0  1  0  0  0  0],enjoyment,
670307809032953857,Fri Nov 27 18:26:50 +0000 2015,en,enjoyment,RT @richa2601: Somewhere  miles away  you are blissful and smiling  Then what do I have to complain? Everything is fine with the world  @sa…,[0  0  0  1  0  0  0  0],enjoyment,
670307551112642562,Fri Nov 27 18:25:48 +0000 2015,en,enjoyment,@MaterialShades Ahhh  this is heaven.~ *blissful expression  soul escaping out from his mouth.*,[0  0  0  0  0  0  0  0],surprise,
670307324536352768,Fri Nov 27 18:24:54 +0000 2015,en,enjoyment,People who get enough sleeps are more blissful than rich asses,[0  0  0  1  0  0  1  0],enjoyment,
670310264080891904,Fri Nov 27 18:36:35 +0000 2015,en,enjoyment,RT @moodastrology: aquarius: very carefree people. they always have fun &amp  LIVE although sometimes things hold them back. they think in the …,[0  0  0  1  0  0  0  0],enjoyment,
670310077400682496,Fri Nov 27 18:35:50 +0000 2015,en,enjoyment,RT @moodastrology: aquarius: very carefree people. they always have fun &amp  LIVE although sometimes things hold them back. they think in the …,[0  0  0  1  0  0  0  0],enjoyment,
670310064129880064,Fri Nov 27 18:35:47 +0000 2015,en,enjoyment,RT @NiallOfficial: I'm the most carefree  happy person you'll meet,[0  0  0  1  0  0  0  0],enjoyment,
670309994844332032,Fri Nov 27 18:35:31 +0000 2015,en,enjoyment,RT @nouiscrotch: NIALL IS HONESTLY THE CAREFREE MOTHERFUCKER HE CLAIMS TO BE &amp  YOU HAVE NO IDEA HOW BAD I WANT TO BE FRIENDS WITH HIM 😭,[0  0  0  1  0  0  0  0],enjoyment,
670309947964567552,Fri Nov 27 18:35:20 +0000 2015,en,enjoyment,RT @nouiscrotch: NIALL IS HONESTLY THE CAREFREE MOTHERFUCKER HE CLAIMS TO BE &amp  YOU HAVE NO IDEA HOW BAD I WANT TO BE FRIENDS WITH HIM 😭,[0  0  0  1  0  0  0  0],enjoyment,
670309609308049409,Fri Nov 27 18:33:59 +0000 2015,en,enjoyment,RT @NiallOfficial: I'm the most carefree  happy person you'll meet,[0  0  0  1  0  0  0  0],enjoyment,
670309591884947461,Fri Nov 27 18:33:55 +0000 2015,en,enjoyment,RT @nouiscrotch: NIALL IS HONESTLY THE CAREFREE MOTHERFUCKER HE CLAIMS TO BE &amp  YOU HAVE NO IDEA HOW BAD I WANT TO BE FRIENDS WITH HIM 😭,[0  0  0  1  0  0  0  0],enjoyment,
670309584519565312,Fri Nov 27 18:33:53 +0000 2015,en,enjoyment,20 Times Amandla Stenberg Was The Most Carefree Black Girl Of 2015 https://t.co/bI0UfDC0A8,[0  0  0  1  0  1  0  0],sad,
670309578215583744,Fri Nov 27 18:33:51 +0000 2015,en,enjoyment,RT @nouiscrotch: NIALL IS HONESTLY THE CAREFREE MOTHERFUCKER HE CLAIMS TO BE &amp  YOU HAVE NO IDEA HOW BAD I WANT TO BE FRIENDS WITH HIM 😭,[0  0  0  1  0  0  0  0],enjoyment,
670309574918864896,Fri Nov 27 18:33:51 +0000 2015,en,enjoyment,RT @PastorKen_ahwc: Live  humble and  carefree in God! https://t.co/FG2dzAfo1d https://t.co/qvnNhwlS0w,[0  0  0  1  0  1  0  0],sad,
670310450358161409,Fri Nov 27 18:37:19 +0000 2015,en,enjoyment,Truth Students.. It is possible to be cheerful  friendly  kindhearted and loving. We are the masters of our lives. https://t.co/6scpBawyR1,[0  0  0  1  0  0  0  0],enjoyment,
670310139677818880,Fri Nov 27 18:36:05 +0000 2015,en,enjoyment,RT @TheMichaelRock: My favorite part about Black Friday is the violence. The pure  cheerful  unadulterated violence.,[0  0  0  1  0  1  0  0],sad,
670309984949813248,Fri Nov 27 18:35:28 +0000 2015,en,enjoyment,I confess I am not always cheerful or even humble in sickness or trouble. God help me to do better! https://t.co/GyArLzZPKo,[0  0  1  1  1  1  0  0],enjoyment,
670309880012517376,Fri Nov 27 18:35:03 +0000 2015,en,enjoyment,Cheerful jewelry - merchant suchness improvements i myself lade construct: szofKzSgD,[0  0  0  1  0  0  0  0],enjoyment,
670309813448933376,Fri Nov 27 18:34:47 +0000 2015,und,enjoyment,RT @Petit_prince3: @BTS_twt https://t.co/XyyMtwQIJb 151 127 room  only Buffon carbon,[0  0  0  0  0  0  0  0],surprise,
670309739075641344,Fri Nov 27 18:34:30 +0000 2015,en,enjoyment,RT @TheMichaelRock: My favorite part about Black Friday is the violence. The pure  cheerful  unadulterated violence.,[0  0  0  1  0  1  0  0],sad,
670309477640511489,Fri Nov 27 18:33:27 +0000 2015,und,enjoyment,RT @stusakmartin: cheerful track                            JAQUES LE NOIR - Woodstock [Official] https://t.co/4c4cIpPIGe prostřednictvím @…,[1  0  0  1  0  0  0  0],anger,
670309426570485760,Fri Nov 27 18:33:15 +0000 2015,en,enjoyment,Three qualities pertaining to an cheerful give a lift: NaHB,[0  0  0  1  0  0  0  0],enjoyment,
670309274397106176,Fri Nov 27 18:32:39 +0000 2015,en,enjoyment,I just updated my  castingcall  Edinburgh @PurplePort: https://t.co/BSrkyrDW9R,[0  0  0  0  0  0  0  0],surprise,
670309129555169281,Fri Nov 27 18:32:04 +0000 2015,en,enjoyment,I love this alternative version of The Holly and the Ivy. Used to sing it at school. More cheerful than original - https://t.co/x2gQ2np9tC,[0  0  0  2  0  0  0  0],enjoyment,
670310247773270016,Fri Nov 27 18:36:31 +0000 2015,en,enjoyment,RT @CWJaneTheVirgin: .@Target gives you a cheery behind-the-scenes look at  JaneTheVirgin with @Brettdier! https://t.co/WMXAV4n04s,[0  0  0  1  0  0  0  0],enjoyment,
670308758665486336,Fri Nov 27 18:30:36 +0000 2015,en,enjoyment,Some of the flowers out of my GET WELL BOUQUET from my sweet friend  Annette. So cheery! So appreciated! https://t.co/rW1gaXKsot,[0  0  0  2  0  0  1  0],enjoyment,
670308712486047744,Fri Nov 27 18:30:25 +0000 2015,en,enjoyment,@IzzuddinZahidi really? I don't feel it though hahahaha i feel like it's very 1D. Cheery screamy 1D.,[0  0  0  2  0  0  0  0],enjoyment,
670308616772022273,Fri Nov 27 18:30:02 +0000 2015,en,enjoyment,“If so that means I can buy—” . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . “A HAPPY MEAL!!!” CHEERY KIRA NOISE.,[0  0  0  2  0  0  0  0],enjoyment,
670307844252676096,Fri Nov 27 18:26:58 +0000 2015,en,enjoyment,Excellent helpful cheery staff @VirginTrains Crewe station this aft/eve especially Denise! Thank you!!,[0  0  0  1  0  0  0  0],enjoyment,
