TWEET,TWEET TIMESTAMP,ORIGINAL LOCALE,ANNOTATION,RAW EN TEXT,EMO VECTOR
676459708484554752,Mon Dec 14 17:52:17 +0000 2015,en,enjoyment,16 sleeps until we arrive at this magical castle @davidshepherd76  excitement  weddingfever  dundascastle  16sleeps ,[0  0  0  1  0  0  0  0],
676451575515258880,Mon Dec 14 17:19:58 +0000 2015,en,enjoyment,@CaseyKulas nick saben of course went to the bill school press coherence  excitement,[0  0  0  1  0  0  0  0],
676451252469764096,Mon Dec 14 17:18:41 +0000 2015,en,enjoyment,RT @Tube8: Hello Monday! @Pornhub Aria and I starting our tree decorating!  Excitement 🎁🎄 ,[0  0  0  1  0  0  0  0],
676450747383463936,Mon Dec 14 17:16:40 +0000 2015,en,enjoyment,10 days till Christmas Eve  excitement 😍🎄,[0  0  0  1  0  0  0  0],
676450032405491712,Mon Dec 14 17:13:50 +0000 2015,en,enjoyment,New little Christmas video coming your way next week feat. @acousticjason @buuurrt and Niall on cello!  excitement  Christmas,[0  0  0  1  0  0  0  0],
676425653634392064,Mon Dec 14 15:36:57 +0000 2015,en,enjoyment,RT @tab_fla: @NapierBlush Almost there! Less than 4 days!  CreativeComputing  Excitement,[0  0  0  1  0  0  0  0],
676425492711530496,Mon Dec 14 15:36:19 +0000 2015,en,enjoyment,@NapierBlush Almost there! Less than 4 days!  CreativeComputing  Excitement,[0  0  0  1  0  0  0  0],
676418909772374016,Mon Dec 14 15:10:10 +0000 2015,en,enjoyment,Thats THE cup! Coffee tastes better from the cup you have designed!  excitement  cup  design… ,[0  0  0  1  0  0  0  0],
676409488920993792,Mon Dec 14 14:32:43 +0000 2015,en,enjoyment,Yay! Only  11daystogo  advent  christmas  excitement  woodentoy ,[0  0  0  1  0  0  0  0],
676409311355080704,Mon Dec 14 14:32:01 +0000 2015,en,enjoyment,@thesomeone this sequel  well it's just a couple hours of time I guess.  excitement,[0  0  0  1  0  0  0  0],
676402814617329664,Mon Dec 14 14:06:12 +0000 2015,en,enjoyment,My heart melts with  joy  gaiety  tranquility. Spread the  love. It's  Christmas!,[0  0  0  2  0  0  0  0],
676329738923859968,Mon Dec 14 09:15:50 +0000 2015,en,enjoyment,If you haven't got your tickets to the  Gaiety Panto? If not get them pronto! I was at it yesterday it was fun in everyway! It was brill!,[0  1  0  1  0  0  1  0],
676098825363308544,Sun Dec 13 17:58:15 +0000 2015,en,enjoyment,@meganbathgate Who is that stranger  no idea who that is Meegsy ?  gaiety  fortstreet  resident ,[0  0  0  1  0  0  0  0],
675198096415047680,Fri Dec 11 06:19:05 +0000 2015,en,enjoyment,RT @zmilap: No prob! I'm gonna be clapping and cheering for him in  Gaiety with entire India!  ,[0  0  0  1  0  0  0  0],
675197521334005764,Fri Dec 11 06:16:48 +0000 2015,en,enjoyment,No prob! I'm gonna be clapping and cheering for him in  Gaiety with entire India!  ,[0  0  0  1  0  0  0  0],
673788609544105984,Mon Dec 07 08:58:17 +0000 2015,en,enjoyment,At 9: Findings from  binlorry FAI to be revealed &amp  no threat to  Gaiety as it changes hands ,[0  0  0  0  0  1  0  0],
673488923574853632,Sun Dec 06 13:07:26 +0000 2015,en,enjoyment,RT @JamesBuSTARLive: Time for another 2 shows!  ayrshire  ayr  scotland  gaiety  gaietytheatre  entertainment… ,[0  0  0  1  0  0  0  0],
673479924712345600,Sun Dec 06 12:31:41 +0000 2015,en,enjoyment,RT @JamesBuSTARLive: Time for another 2 shows!  ayrshire  ayr  scotland  gaiety  gaietytheatre  entertainment… ,[0  0  0  1  0  0  0  0],
673479915723952128,Sun Dec 06 12:31:39 +0000 2015,en,enjoyment,Time for another 2 shows!  ayrshire  ayr  scotland  gaiety  gaietytheatre  entertainment… ,[0  0  0  1  0  0  0  0],
676492463650021377,Mon Dec 14 20:02:26 +0000 2015,en,enjoyment,ADOTRADIO:  RADIO  00s  juice Now Playing  Glad To Know You  Chaz Jankel  APPS Apple ,[0  0  0  1  0  0  0  0],
676491897800695812,Mon Dec 14 20:00:11 +0000 2015,en,enjoyment, RADIO  00s  juice Now Playing  Glad To Know You  Chaz Jankel  APPS Apple ,[0  0  0  1  0  0  0  0],
676474573362061312,Mon Dec 14 18:51:21 +0000 2015,en,enjoyment,RT @AadityaADikshit: @0390Rahul @extrovertsejal Friend bol hi diya hai toh let's rock this Friendship  glad  newfriends ☺,[0  0  0  1  0  0  0  0],
676473510890344448,Mon Dec 14 18:47:07 +0000 2015,en,enjoyment,@0390Rahul @extrovertsejal Friend bol hi diya hai toh let's rock this Friendship  glad  newfriends ☺,[0  0  0  1  0  0  0  0],
676460783648272384,Mon Dec 14 17:56:33 +0000 2015,en,enjoyment,Glad Tall Kitchen Drawstring Trash Bags  ,[0  0  0  1  0  0  0  0],
676446055374979072,Mon Dec 14 16:58:02 +0000 2015,en,enjoyment,We are so  glad that you were so  happy with your buying experience! Enjoy the new  car! :) ,[0  0  0  2  0  0  0  0],
676440263099875328,Mon Dec 14 16:35:01 +0000 2015,en,enjoyment,Winter has come  NY  glad   праздникКНамПриходит,[0  0  0  1  0  0  0  0],
676419700167864322,Mon Dec 14 15:13:18 +0000 2015,en,enjoyment,It has been an awesome day ...  Salamat sa time guys    glad   goldenbatch,[0  0  1  1  0  0  0  0],
676136771281899522,Sun Dec 13 20:29:02 +0000 2015,en,enjoyment,The end of  Gaudate Sunday. A day to Rejoice. Much joy in all our worship today.  joy  rejoicing  gladness ,[0  0  0  2  0  0  0  0],
675026092449652740,Thu Dec 10 18:55:36 +0000 2015,en,enjoyment,I believe our  Blessings are accompanied by  Joy   Gladness &amp   Gratitude baby!  BOOM!,[0  0  0  1  0  0  0  0],
674965252887420928,Thu Dec 10 14:53:51 +0000 2015,en,enjoyment,Lord God Almighty  give me the  gift of Christmas and to cross-over to 2016 with  gladness...,[0  0  0  1  0  0  0  0],
674650808080842752,Wed Dec 09 18:04:21 +0000 2015,en,enjoyment,We must have the stubbornness to accept our  gladness,[0  0  0  1  0  0  0  0],
674385938500325376,Wed Dec 09 00:31:51 +0000 2015,en,enjoyment, God  Provides  TheWay To Go –  God  Gives Us  Wisdom   Joy   Gladness While Zechariah was in the sanctuary  an... ,[0  0  0  1  0  0  0  0],
674385590004023298,Wed Dec 09 00:30:28 +0000 2015,en,enjoyment, God  Provides  TheWay To Go –  God  Gives Us  Wisdom   Joy   Gladness ,[0  0  0  1  0  0  0  0],
676495657037922309,Mon Dec 14 20:15:07 +0000 2015,en,enjoyment,I've just watched episode S03E18 of Glee!  Glee  ,[0  0  0  2  0  0  0  0],
676495635307171841,Mon Dec 14 20:15:02 +0000 2015,en,enjoyment,Awsum glee mashup onehandinmypocket ,[0  0  0  1  0  0  0  0],
676494685796438019,Mon Dec 14 20:11:16 +0000 2015,en,enjoyment,RT @Polls4Ships:  BestShipOfAllTime tournament Round 4   Friends  Glee,[0  0  0  1  0  0  0  0],
676493968859885568,Mon Dec 14 20:08:25 +0000 2015,en,enjoyment,I've just watched episode S03E14 of Glee! ,[0  0  0  1  0  0  0  0],
676493665389428737,Mon Dec 14 20:07:13 +0000 2015,en,enjoyment, NowPlaying "Fly/I believe I can Fly"  MashUp  Glee @GleeTheMusic,[0  0  0  1  0  0  0  0],
676493319887810561,Mon Dec 14 20:05:50 +0000 2015,en,enjoyment,Okay. What exactly is  glee ? Does it have anything to do with musical theater?,[0  0  0  1  0  0  0  0],
676491699028299776,Mon Dec 14 19:59:24 +0000 2015,en,enjoyment,RT @Polls4Ships:  BestShipOfAllTime tournament Round 4   Friends  Glee,[0  0  0  1  0  0  0  0],
676491554551394304,Mon Dec 14 19:58:49 +0000 2015,en,enjoyment,I've just watched episode S04E01 of Glee! ,[0  0  0  1  0  0  0  0],
676491029332234240,Mon Dec 14 19:56:44 +0000 2015,en,enjoyment,RT @AnahiColchele: Kurts just causally walking by 😂  glee ,[0  0  0  1  0  0  0  0],
676490671952404480,Mon Dec 14 19:55:19 +0000 2015,en,enjoyment,RT @Polls4Ships:  BestShipOfAllTime tournament Round 4   Friends  Glee,[0  0  0  1  0  0  0  0],
676489618309709824,Mon Dec 14 19:51:08 +0000 2015,en,enjoyment,RT @Polls4Ships:  BestShipOfAllTime tournament Round 4   Friends  Glee,[0  0  0  1  0  0  0  0],
676497460597014529,Mon Dec 14 20:22:17 +0000 2015,en,enjoyment,@DonnieWahlberg  Grateful for today @sandrinemillet,[0  0  0  1  0  0  0  0],
676497216253665280,Mon Dec 14 20:21:19 +0000 2015,en,enjoyment,RT @1PridePrincess: I don't ever remember a time that I have been this happy  content  and at peace.  LifeIsGood  Grateful,[0  0  0  2  0  0  0  0],
676497107562401792,Mon Dec 14 20:20:53 +0000 2015,en,enjoyment,Songs of Thanks  from the blog:  grateful  holidays ,[0  0  0  1  0  0  0  0],
676497070879080449,Mon Dec 14 20:20:45 +0000 2015,en,enjoyment,Ouh! Over a hundred followers! Thanks everyone for your support:)  grateful  milestoneMonday,[0  0  0  1  0  0  0  0],
676496993162776576,Mon Dec 14 20:20:26 +0000 2015,en,enjoyment,RT @DavidARWhite: Wisdom is the ability to learn from change. He gives us that ability.  grateful  amen ,[0  0  0  1  0  0  0  0],
676496469956907008,Mon Dec 14 20:18:21 +0000 2015,en,enjoyment,RT @Cody_Calafiore: Thank you for all of the birthday wishes everyone!! You're the best!!  grateful  blessed,[0  0  0  1  0  0  0  0],
676496425581170688,Mon Dec 14 20:18:11 +0000 2015,en,enjoyment,@DonnieWahlberg  Grateful for today  too 💞,[0  0  0  1  0  0  0  0],
676496385559175168,Mon Dec 14 20:18:01 +0000 2015,en,enjoyment,RT @DonnieWahlberg:  Grateful for today.,[0  0  0  1  0  0  0  0],
676495803226157056,Mon Dec 14 20:15:42 +0000 2015,en,enjoyment,"Thanks for the memories Bob Hope"   grateful  military  navy  marines  airforce  usa  army… ,[0  0  0  1  0  0  0  0],
676495657230843908,Mon Dec 14 20:15:08 +0000 2015,en,enjoyment,I'm so exciiiiiiited 😄 We are getting a turkey for Christmas!!! 😘  grateful,[0  0  0  1  0  0  1  0],
676495213922140160,Mon Dec 14 20:13:22 +0000 2015,en,enjoyment,RT @DavidARWhite: Wisdom is the ability to learn from change. He gives us that ability.  grateful  amen ,[0  0  0  1  0  0  0  0],
676495184167735296,Mon Dec 14 20:13:15 +0000 2015,en,enjoyment, Blessed  Grateful   Thankful I'm conquering all obstacles I'm faced with When reaching my goals  I  NeverGiveUp Patience Is A Virtue,[0  0  0  1  0  0  0  0],
676494833352122368,Mon Dec 14 20:11:51 +0000 2015,en,enjoyment,RT @DonnieWahlberg:  Grateful for today.,[0  0  0  1  0  0  0  0],
676494733531734017,Mon Dec 14 20:11:27 +0000 2015,en,enjoyment, ohsograteful day 9: Today I'm  grateful for this fun  Christmas activity!   gingerbreadhouse… ,[0  0  0  1  0  0  0  0],
676386461122355200,Mon Dec 14 13:01:13 +0000 2015,en,enjoyment, Super_Monday good start to the week and more super tomorrow ... !!!  Gratification ,[0  0  0  1  0  0  0  0],
676071854675771392,Sun Dec 13 16:11:05 +0000 2015,en,enjoyment,Instant  gratification is making us perpetually impatient - ,[0  0  0  1  0  0  0  0],
675345378485657600,Fri Dec 11 16:04:20 +0000 2015,en,enjoyment,RT @ gooddonegreat: GMacandrew calls  CSR and  volunteering great for  satisfaction.  retention  gratification  co… ,[0  0  0  2  0  0  0  0],
675344936250814464,Fri Dec 11 16:02:34 +0000 2015,en,enjoyment,@GMacandrew calls  CSR and  volunteering great for  satisfaction.  retention  gratification  community ,[0  0  0  2  0  0  0  0],
675066215660941316,Thu Dec 10 21:35:02 +0000 2015,en,enjoyment,Delayed Gratification and the Brain  gratification ,[0  0  0  1  0  0  0  0],
675012034132619264,Thu Dec 10 17:59:44 +0000 2015,en,enjoyment,Rewarding myself for finishing my last semester of undergrad classes by FINALLY getting Coldplay and Adele's new albums.  gratification,[0  0  0  1  0  0  1  0],
674953573202067457,Thu Dec 10 14:07:26 +0000 2015,en,enjoyment,RT @GoCoachify: Another great read delay  gratification become  millionaire  habit  tips  socbiz ,[0  0  0  1  0  0  0  0],
674952771636826112,Thu Dec 10 14:04:15 +0000 2015,en,enjoyment,Another great read delay  gratification become  millionaire  habit  tips  socbiz ,[0  0  0  1  0  0  0  0],
674666027624468480,Wed Dec 09 19:04:50 +0000 2015,en,enjoyment,Our  gratification needs to endure  not be instant  says @chrispaizis. ,[0  0  0  1  0  1  0  0],
673966708189741060,Mon Dec 07 20:45:59 +0000 2015,en,enjoyment, Gratitude 󾍘󾍘  BeGrateful for all that you have &amp  all that you are! Once you master  Gratification Watch how... ,[0  0  0  1  0  0  0  0],
673846155416047616,Mon Dec 07 12:46:57 +0000 2015,en,enjoyment,God is the best part of my life. Without Him  I can't imagine where I'd be.  Praises  Gratification  BlessedBeyondBelief,[0  0  0  1  0  0  0  0],
673764174086950912,Mon Dec 07 07:21:11 +0000 2015,en,enjoyment,God’s  will for us is to keep doing what we know is right  even if it doesn’t bring instant  gratification. ,[0  0  0  1  0  0  0  0],
673583227546689537,Sun Dec 06 19:22:10 +0000 2015,en,enjoyment,RT @CookShort_ One thing i really love about my project  delayed  gratification is that… ,[0  0  0  1  0  0  0  0],
676498142657839104,Mon Dec 14 20:25:00 +0000 2015,en,enjoyment,RT @TheZigZiglar: Happiness is the highest level of success! ,[0  0  0  1  0  0  0  0],
676497747285925888,Mon Dec 14 20:23:26 +0000 2015,en,enjoyment,Too much fun for a Monday eve!  bestie  happiness  love  besties… ,[0  0  0  1  0  0  0  0],
676497727023415296,Mon Dec 14 20:23:21 +0000 2015,en,enjoyment,Luv this album!!  greenday  rock  mood  punk  americanidiot  happiness ,[0  0  0  1  0  0  0  0],
676497715879129093,Mon Dec 14 20:23:18 +0000 2015,en,enjoyment,Scientific ways to improve happiness. Simple and concise article  Happiness  ,[0  0  0  2  0  0  0  0],
676497642763849729,Mon Dec 14 20:23:01 +0000 2015,en,enjoyment,How long do bands with number one hits usually stay together?  love  allonsblog  RT  success  happiness ,[0  0  0  1  0  0  0  0],
676497615987458048,Mon Dec 14 20:22:55 +0000 2015,en,enjoyment,RT @TheZigZiglar: Happiness is the highest level of success! ,[0  0  0  1  0  0  0  0],
676497534408331264,Mon Dec 14 20:22:35 +0000 2015,en,enjoyment, Happiness is going for a  Trip with your  Bff @ Vatican City ,[0  0  0  1  0  0  0  0],
676497346289516545,Mon Dec 14 20:21:50 +0000 2015,en,enjoyment,RT @Rjsomnath555:  Happiness is see u like this way :) ,[0  0  0  1  0  0  0  0],
676498135506657280,Mon Dec 14 20:24:58 +0000 2015,en,fear,I hate hurting like this. It is literally the worst pain in the world  depression  anxiety,[1  0  0  0  1  1  0  0],
676496816762941440,Mon Dec 14 20:19:44 +0000 2015,en,fear,A Shift In Thinking  anxiety  mentalillness ,[0  0  0  0  1  0  0  0],
676496571123372032,Mon Dec 14 20:18:45 +0000 2015,en,fear,Bahhhh!!!  Anxiety And  I don't know why and it's making me grumpy!,[1  0  0  1  1  0  0  0],
676496494329905153,Mon Dec 14 20:18:27 +0000 2015,en,fear,@tracydemarcus did you binge watch Transparent last night too or go out like a normal person? That shows makes me want to drink  anxiety,[0  0  0  0  1  1  0  0],
676496253400694784,Mon Dec 14 20:17:30 +0000 2015,en,fear,Getting this tattoo this week 😇  warrior  anxiety  depression  keepgoing ,[0  0  0  0  1  0  1  0],
676495775216500736,Mon Dec 14 20:15:36 +0000 2015,en,fear,My anxiety is so bad right now and i feel like i am loosing touch with reality ,[0  0  0  0  1  1  0  0],
676494911844188160,Mon Dec 14 20:12:10 +0000 2015,en,fear,The opening joke always works :) -  SelfImprovement  Anxiety ,[0  0  0  0  1  0  0  0],
676494902969110528,Mon Dec 14 20:12:08 +0000 2015,en,fear,RT fittontom Courage is knowing what not to fear - Plato  quote  philosophy  wisdom  wisewords  mentalhealth  psychology  anxiety,[1  0  0  0  0  1  0  0],
676494849420500993,Mon Dec 14 20:11:55 +0000 2015,en,fear,Nothing succeeds like indifference to success - Marty Rubin  quote  wisdom  wisewords  mentalhealth  psychology  depression  anxiety,[0  0  0  0  1  0  0  0],
676498473659707392,Mon Dec 14 20:26:19 +0000 2015,en,fear,Will someone hold me while I cry and o can fall asleep in their arms?   studying  anxious,[0  0  0  0  1  0  0  0],
676498247779614720,Mon Dec 14 20:25:25 +0000 2015,en,fear,Can I skip this next semester and start law school!  anxious,[0  0  0  0  1  0  0  0],
676493881622441984,Mon Dec 14 20:08:04 +0000 2015,en,fear,Ready to get this final over with so I can start my winter break!⛄️☕️  anxious,[0  0  0  0  1  0  1  0],
676493213054713856,Mon Dec 14 20:05:25 +0000 2015,en,fear,Professor is late to his own exam  anxious  af,[0  0  0  0  1  0  0  0],
676491414897737729,Mon Dec 14 19:58:16 +0000 2015,en,fear,Waking up &amp  feeling like Elle Woods when she was waiting for her Harvard results 😪  Anxious,[1  0  0  0  1  0  0  0],
676489191190999040,Mon Dec 14 19:49:26 +0000 2015,en,fear,If I could have 1 thing for Christmas  I'd be one happy girl...    Anxious  fingerscrossed,[0  0  0  1  1  0  0  0],
676488264962981888,Mon Dec 14 19:45:45 +0000 2015,en,fear,@Jolly_OldStNick Christmas for sure?!  anxious  KyrieComebackForChristmas,[0  0  0  0  1  0  0  0],
676487776263675904,Mon Dec 14 19:43:49 +0000 2015,en,fear,How to Stop Feeling Anxious ,[0  0  0  0  1  0  0  0],
676481889063018496,Mon Dec 14 19:20:25 +0000 2015,en,fear, Anxious about Xmas?  Hypnotherapy can often help to become  Happy and  Calm. Day/Eve  Ashby or  Burbage Book today ,[0  0  0  1  1  0  0  0],
676481835459743744,Mon Dec 14 19:20:12 +0000 2015,en,fear,Could my teachers hurry up with the final grades or nah?  anxious,[0  0  0  0  1  0  0  0],
676480643421872128,Mon Dec 14 19:15:28 +0000 2015,en,fear, Anxious about Xmas?  Hypnotherapy often helps become  Calm. Day/Eve  Ashby or  Burbage Book today ,[0  0  0  0  1  0  0  0],
676478323199901696,Mon Dec 14 19:06:15 +0000 2015,en,fear,In class with the homies prepping for Finals Week!  finalsweek  anxious,[0  0  0  0  1  0  0  0],
676168235956494340,Sun Dec 13 22:34:04 +0000 2015,en,fear,A quick and easy way to relieve your feelings of  stress and  anxiety ,[0  0  0  1  1  0  0  0],
673820283116081152,Mon Dec 07 11:04:09 +0000 2015,en,fear,A quick and easy way to relieve your feelings of  stress and  anxiety ,[0  0  0  1  1  0  0  0],
676456036203646976,Mon Dec 14 17:37:41 +0000 2015,en,fear,This trailer for Star Trek Beyond is all wrong. And what is that horrible sound track? ,[1  0  0  0  0  0  0  0],
676332616191225860,Mon Dec 14 09:27:16 +0000 2015,en,fear,For the first time in 24 years I'm going to a different barbers  apprehensive,[0  0  0  0  1  0  0  0],
675700555457495040,Sat Dec 12 15:35:40 +0000 2015,en,fear,@ArnettRick so did YOU do the mounting? I'm curious how easy. I'm thinking of saving the $ and diy  apprehensive,[0  0  0  1  1  0  0  0],
675588946492006400,Sat Dec 12 08:12:11 +0000 2015,en,fear,Today. Is. The. Day. Can't . Believe. 🙈🙈🙈  acting  stage  apprehensive 🙏🏻🙏🏻🙏🏻,[0  0  0  0  1  0  0  0],
675061010366144512,Thu Dec 10 21:14:21 +0000 2015,en,fear,January 4th. A new chapter.  Apprehensive. My  Thursday just got a lot brighter. More deets will follow  soon  ),[0  0  0  0.5  1  0  0.5  0],
